unit_index,cuda_start_ms,cuda_end_ms,cuda_duration_ms,monitor_start_s,monitor_end_s,tflops_s
299,11453.580078125,11491.1494140625,37.56953430175781,13.455155309677124,13.492724645614624,234.12834855917941
300,11491.1533203125,11528.7255859375,37.572608947753906,13.492728551864625,13.530300817489625,234.10918934161032
301,11528.7294921875,11566.298828125,37.56953430175781,13.530304723739624,13.567874059677123,234.12834855917941
302,11566.3037109375,11603.87109375,37.56748962402344,13.567878942489624,13.605446325302124,234.141091412803
303,11603.875,11641.4462890625,37.57158279418945,13.605450231552124,13.643021520614624,234.115583322413
304,11641.4501953125,11679.021484375,37.570560455322266,13.643025426864623,13.680596715927123,234.12195388109893
305,11679.0244140625,11716.5966796875,37.572608947753906,13.680599645614624,13.718171911239624,234.10918934161032
306,11716.6005859375,11754.1767578125,37.575679779052734,13.718175817489625,13.755751989364624,234.0900570243721
307,11754.1796875,11791.751953125,37.572608947753906,13.755754919052125,13.793327184677125,234.10918934161032
308,11791.755859375,11829.32421875,37.56748962402344,13.793331090927124,13.830899450302123,234.141091412803
309,11829.328125,11866.8994140625,37.57158279418945,13.830903356552124,13.868474645614624,234.115583322413
310,11866.9033203125,11904.4765625,37.572608947753906,13.868478551864625,13.906051794052123,234.10918934161032
311,11904.48046875,11942.0517578125,37.57158279418945,13.906055700302124,13.943626989364624,234.115583322413
312,11942.0546875,11979.630859375,37.575679779052734,13.943629919052125,13.981206090927124,234.0900570243721
313,11979.634765625,12017.2060546875,37.57158279418945,13.981209997177125,14.018781286239625,234.115583322413
