shape_name,target_gemm_phase_ms,estimated_gemm_unit_ms,requested_gemm_steps,status,error,run_timestamp_utc,m,n,k,dtype,gemm_steps_per_phase,norm_steps_per_phase,cycles,target_active_s,analysis_window_s,probe_cycle_ms,active_cuda_ms,active_wall_s,tail_start_cuda_ms,tail_end_cuda_ms,tail_window_cuda_ms,gemm_phase_count_total,norm_phase_count_total,gemm_phase_count_tail,norm_phase_count_tail,gemm_phase_cuda_total_ms_tail,norm_phase_cuda_total_ms_tail,avg_gemm_phase_ms_tail,avg_norm_phase_ms_tail,gemm_units_tail,norm_units_tail,gemm_flops_per_unit,gemm_tflops_s_tail,avg_power_watts_tail,max_power_watts_tail,min_power_watts_tail,avg_gpu_clock_mhz_tail,max_gpu_clock_mhz_tail,min_gpu_clock_mhz_tail,monitor_sample_count_tail,avg_gemm_phase_power_watts_tail,avg_norm_phase_power_watts_tail,avg_gemm_phase_clock_mhz_tail,avg_norm_phase_clock_mhz_tail,monitor_csv,phase_events_csv,eps,source_run
llama13b_s8192,20.0,7.8919677734375,3,ok,,2026-04-29T11:41:31.409113Z,8192,5120,13824,bfloat16,3,1,1703,30.0,20.0,26.429439544677734,45655.328125,45.65548610687256,25655.328125,45655.328125,20000.0,1703,1703,746,747,19796.52802658081,180.66636963188648,26.53690083992066,0.2418559165085495,2238,747,2319282339840.0,262.19516218159873,398.6132382892057,409.79,380.62,1255.302953156823,1260.0,1230.0,1964,398.59860142984803,397.24666666666667,1255.3351206434315,1256.0,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama13b_s8192/monitor/g3_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama13b_s8192/phase_events/g3_n1.csv,1e-06,20260429T112339Z
llama13b_s8192,40.0,7.8919677734375,5,ok,,2026-04-29T11:42:19.581600Z,8192,5120,13824,bfloat16,5,1,884,30.0,20.0,50.92659378051758,39319.7734375,39.31992554664612,19319.7734375,39319.7734375,20000.0,884,884,449,450,19845.167057037354,108.8849927932024,44.198590327477405,0.2419666506515609,2245,450,2319282339840.0,262.3706234357148,398.43311767702494,409.64,377.18,1256.2404482934285,1260.0,1245.0,1963,398.4541614699332,396.26222222222225,1256.281737193764,1253.3333333333333,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama13b_s8192/monitor/g5_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama13b_s8192/phase_events/g5_n1.csv,1e-06,20260429T112339Z
llama13b_s8192,60.0,7.8919677734375,8,ok,,2026-04-29T11:43:00.655140Z,8192,5120,13824,bfloat16,8,1,659,30.0,20.0,68.3868179321289,46777.69140625,46.77787232398987,26777.69140625,46777.69140625,20000.0,659,659,281,282,19867.190322875977,68.19020849466324,70.70174492126682,0.2418092499810753,2248,282,2319282339840.0,262.4299971575235,398.7406561546287,407.75,382.66,1256.5818921668363,1260.0,1245.0,1966,398.74918954414505,397.8,1256.6335155058464,1254.0,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama13b_s8192/monitor/g8_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama13b_s8192/phase_events/g8_n1.csv,1e-06,20260429T112339Z
llama13b_s8192,80.0,7.8919677734375,10,ok,,2026-04-29T11:43:49.137726Z,8192,5120,13824,bfloat16,10,1,510,30.0,20.0,88.31283569335938,45061.8828125,45.06208539009094,25061.8828125,45061.8828125,20000.0,510,510,226,227,19912.154098510742,54.840320482850075,88.10687654208293,0.24158731490242324,2260,227,2319282339840.0,263.2351106819942,397.44514256619146,402.86,389.46,1260.0,1260.0,1260.0,1964,397.444244100295,397.65363636363634,1260.0,1260.0,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama13b_s8192/monitor/g10_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama13b_s8192/phase_events/g10_n1.csv,1e-06,20260429T112339Z
llama13b_s8192,100.0,7.8919677734375,13,ok,,2026-04-29T11:44:35.784410Z,8192,5120,13824,bfloat16,13,1,394,30.0,20.0,114.47296142578125,45249.27734375,45.24946665763855,25249.27734375,45249.27734375,20000.0,394,394,174,175,19943.50895690918,42.29529631137848,114.61786756844356,0.2416874074935913,2262,175,2319282339840.0,263.053841931893,398.70248089658685,404.91,385.24,1259.021905247071,1260.0,1245.0,1963,398.7074433995124,398.87000000000006,1259.0432340647858,1260.0,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama13b_s8192/monitor/g13_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama13b_s8192/phase_events/g13_n1.csv,1e-06,20260429T112339Z
llama13b_s8192,120.0,8.659285227457682,14,ok,,2026-04-29T09:05:25.639676Z,8192,5120,13824,bfloat16,14,1,328,30.0,20.0,137.3675537109375,40533.17578125,40.53342366218567,20533.17578125,40533.17578125,20000.0,328,328,161,162,19860.789260864258,39.172096252441406,123.35893950847365,0.24180306328667533,2254,162,2319282339840.0,263.21523909930823,398.05081975560086,404.31,389.87,1260.0,1260.0,1260.0,1964,398.0434452142061,394.93333333333334,1260.0,1260.0,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T084814Z/llama13b_s8192/monitor/g14_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T084814Z/llama13b_s8192/phase_events/g14_n1.csv,1e-06,20260429T084814Z
llama13b_s8192,120.0,7.8919677734375,15,ok,,2026-04-29T11:45:22.536805Z,8192,5120,13824,bfloat16,15,1,340,30.0,20.0,132.39602661132812,45042.6875,45.04286980628967,25042.6875,45042.6875,20000.0,340,340,151,152,19954.579483032227,36.74316842854023,132.1495330002134,0.24173137124039626,2265,152,2319282339840.0,263.2565875018553,398.32976057055527,404.75,391.32,1260.0,1260.0,1260.0,1963,398.33300657399997,397.8666666666666,1260.0,1260.0,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama13b_s8192/monitor/g15_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama13b_s8192/phase_events/g15_n1.csv,1e-06,20260429T112339Z
llama13b_s8192,150.0,7.8919677734375,19,ok,,2026-04-29T11:46:09.063955Z,8192,5120,13824,bfloat16,19,1,269,30.0,20.0,167.6615753173828,45089.4453125,45.089622020721436,25089.4453125,45089.4453125,20000.0,269,269,119,120,19916.72425842285,28.994560301303864,167.36743074304917,0.24162133584419887,2261,120,2319282339840.0,263.291156835722,398.05401221995925,409.36,392.49,1260.0,1260.0,1260.0,1964,398.05702761987146,399.6466666666667,1260.0,1260.0,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama13b_s8192/monitor/g19_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama13b_s8192/phase_events/g19_n1.csv,1e-06,20260429T112339Z
llama13b_s8192,180.0,7.8919677734375,23,ok,,2026-04-29T11:46:55.620072Z,8192,5120,13824,bfloat16,23,1,223,30.0,20.0,202.25228881835938,45260.37890625,45.26056885719299,25260.37890625,45260.37890625,20000.0,223,223,98,99,19854.44758605957,23.927808180451393,202.59640393938338,0.24169503212577165,2254,99,2319282339840.0,263.29931222412176,397.8092374173869,419.04,391.32,1260.1525165226233,1275.0,1260.0,1967,397.8055755971562,399.105,1260.1530612244899,1260.0,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama13b_s8192/monitor/g23_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama13b_s8192/phase_events/g23_n1.csv,1e-06,20260429T112339Z
llama13b_s8192,210.0,7.8919677734375,27,ok,,2026-04-29T11:47:42.367554Z,8192,5120,13824,bfloat16,27,1,191,30.0,20.0,236.48870849609375,45479.9453125,45.480128049850464,25479.9453125,45479.9453125,20000.0,191,191,83,84,19742.52442932129,20.298752188682556,237.8617401123047,0.24165181177003042,2241,84,2319282339840.0,263.26479889583806,398.2611150712831,405.44,390.63,1260.0,1260.0,1260.0,1964,398.26622097083987,0.0,1260.0,0.0,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama13b_s8192/monitor/g27_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama13b_s8192/phase_events/g27_n1.csv,1e-06,20260429T112339Z
llama13b_s8192,270.0,7.8919677734375,34,ok,,2026-04-29T11:49:12.592421Z,8192,5120,13824,bfloat16,34,1,152,30.0,20.0,297.74542236328125,40749.39453125,40.74950575828552,20749.39453125,40749.39453125,20000.0,152,152,74,75,19820.314697265625,18.076672196388245,267.84209050358953,0.24102229595184327,2516,75,2319282339840.0,294.4107828844145,343.9888250254324,346.33,327.24,1410.0,1410.0,1410.0,1966,343.9837291137291,343.6766666666667,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama13b_s8192/monitor/g34_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama13b_s8192/phase_events/g34_n1.csv,1e-06,20260429T112339Z
llama13b_s8192,300.0,8.659285227457682,35,ok,,2026-04-29T09:06:07.848659Z,8192,5120,13824,bfloat16,35,1,147,30.0,20.0,306.73406982421875,40589.9921875,40.5902943611145,20589.9921875,40589.9921875,20000.0,147,147,72,73,19862.537231445312,17.640448182821274,275.86857265896265,0.24164997510714073,2520,73,2319282339840.0,294.2520096145599,336.41020429009194,338.8,334.73,1410.0,1410.0,1410.0,1958,336.4045601574865,335.86,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T084814Z/llama13b_s8192/monitor/g35_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T084814Z/llama13b_s8192/phase_events/g35_n1.csv,1e-06,20260429T084814Z
llama13b_s8192,300.0,7.8919677734375,38,ok,,2026-04-29T11:49:54.843509Z,8192,5120,13824,bfloat16,38,1,136,30.0,20.0,332.3709411621094,40735.5546875,40.735702991485596,20735.5546875,40735.5546875,20000.0,136,136,66,67,19747.55841064453,16.154624223709106,299.20543046431106,0.241113794383718,2508,67,2319282339840.0,294.5559135646517,344.3381739572736,346.06,342.79,1410.0,1410.0,1410.0,1966,344.3424111807733,0.0,1410.0,0.0,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama13b_s8192/monitor/g38_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama13b_s8192/phase_events/g38_n1.csv,1e-06,20260429T112339Z
llama13b_s8192,450.0,8.659285227457682,52,ok,,2026-04-29T09:06:50.039519Z,8192,5120,13824,bfloat16,52,1,100,30.0,20.0,453.0903015136719,41020.82421875,41.02102065086365,21020.82421875,41020.82421875,20000.0,100,100,48,49,19676.523498535156,11.805696189403534,409.9275728861491,0.24093257529394968,2496,49,2319282339840.0,294.20485385396483,336.321443877551,341.34,334.41,1410.0,1410.0,1410.0,1960,336.32070723564203,337.155,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T084814Z/llama13b_s8192/monitor/g52_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T084814Z/llama13b_s8192/phase_events/g52_n1.csv,1e-06,20260429T084814Z
llama13b_s8192,540.0,8.659285227457682,62,ok,,2026-04-29T09:07:32.733554Z,8192,5120,13824,bfloat16,62,1,83,30.0,20.0,542.7691650390625,40551.4453125,40.551644802093506,20551.4453125,40551.4453125,20000.0,83,83,40,41,19529.95736694336,9.891840159893036,488.24893417358396,0.24126439414373257,2480,41,2319282339840.0,294.5126860614043,342.34313295975545,344.33,340.75,1410.0,1410.0,1410.0,1963,342.34950432180847,342.23,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T084814Z/llama13b_s8192/monitor/g62_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T084814Z/llama13b_s8192/phase_events/g62_n1.csv,1e-06,20260429T084814Z
llama13b_s8192,600.0,8.659285227457682,69,ok,,2026-04-29T09:08:14.988674Z,8192,5120,13824,bfloat16,69,1,75,30.0,20.0,603.5302124023438,40776.79296875,40.77700138092041,20776.79296875,40776.79296875,20000.0,75,75,36,37,19561.425842285156,8.930304124951363,543.3729400634766,0.24135957094463142,2484,37,2319282339840.0,294.5131596547029,343.0888106176621,345.73,341.34,1410.0,1410.0,1410.0,1959,343.0974237204871,0.0,1410.0,0.0,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T084814Z/llama13b_s8192/monitor/g69_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T084814Z/llama13b_s8192/phase_events/g69_n1.csv,1e-06,20260429T084814Z
llama13b_s8192,660.0,8.659285227457682,76,ok,,2026-04-29T09:08:57.593254Z,8192,5120,13824,bfloat16,76,1,68,30.0,20.0,665.9501953125,40725.0703125,40.725287199020386,20725.0703125,40725.0703125,20000.0,68,68,33,34,19754.85430908203,8.205312058329582,598.6319487600615,0.24133270759792888,2508,34,2319282339840.0,294.447127643181,390.12205597964373,391.9,387.55,1410.0,1410.0,1410.0,1965,390.1281544815406,390.155,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T084814Z/llama13b_s8192/monitor/g76_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T084814Z/llama13b_s8192/phase_events/g76_n1.csv,1e-06,20260429T084814Z
llama13b_s8192,800.0,8.659285227457682,92,ok,,2026-04-29T09:09:40.142975Z,8192,5120,13824,bfloat16,92,1,57,30.0,20.0,796.9577026367188,41316.484375,41.316699266433716,21316.484375,41316.484375,20000.0,57,57,27,28,19563.750366210938,6.74816007912159,724.5833468967014,0.24100571711148536,2484,28,2319282339840.0,294.47816621667295,390.64489036206015,392.49,386.42,1410.0,1410.0,1410.0,1961,390.65439292752404,0.0,1410.0,0.0,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T084814Z/llama13b_s8192/monitor/g92_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T084814Z/llama13b_s8192/phase_events/g92_n1.csv,1e-06,20260429T084814Z
llama13b_s8192,1000.0,8.659285227457682,115,ok,,2026-04-29T09:10:23.391294Z,8192,5120,13824,bfloat16,115,1,47,30.0,20.0,977.2503051757812,42582.94921875,42.583207845687866,22582.94921875,42582.94921875,20000.0,47,47,22,23,19926.793212890625,5.54905603826046,905.7633278586648,0.24126330601132434,2530,23,2319282339840.0,294.46706537805267,397.1403726391016,398.83,395.25,1410.0,1410.0,1410.0,1959,397.1435648092261,0.0,1410.0,0.0,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T084814Z/llama13b_s8192/monitor/g115_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T084814Z/llama13b_s8192/phase_events/g115_n1.csv,1e-06,20260429T084814Z
llama13b_s8192,1400.0,8.659285227457682,162,ok,,2026-04-29T09:11:08.112720Z,8192,5120,13824,bfloat16,162,1,34,30.0,20.0,1350.1326904296875,43381.95703125,43.382248640060425,23381.95703125,43381.95703125,20000.0,34,34,15,16,19134.993408203125,3.8584320545196533,1275.6662272135416,0.24115200340747833,2430,16,2319282339840.0,294.531383710596,391.8441017811705,393.89,390.31,1410.0,1410.0,1410.0,1965,391.82328899061275,0.0,1410.0,0.0,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T084814Z/llama13b_s8192/monitor/g162_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T084814Z/llama13b_s8192/phase_events/g162_n1.csv,1e-06,20260429T084814Z
llama13b_s8192,1800.0,8.659285227457682,208,ok,,2026-04-29T09:11:53.965842Z,8192,5120,13824,bfloat16,208,1,27,30.0,20.0,1710.2008056640625,44229.96875,44.23022150993347,24229.96875,44229.96875,20000.0,27,27,12,13,19654.336303710938,3.13753604888916,1637.8613586425781,0.2413489268376277,2496,13,2319282339840.0,294.5369729502203,390.78530612244896,392.49,388.74,1410.0,1410.0,1410.0,1960,390.7870488159938,0.0,1410.0,0.0,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T084814Z/llama13b_s8192/monitor/g208_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T084814Z/llama13b_s8192/phase_events/g208_n1.csv,1e-06,20260429T084814Z
llama34b_s8192,20.0,21.994155883789062,1,ok,,2026-04-29T11:50:37.669238Z,8192,8192,22016,bfloat16,1,1,2008,30.0,20.0,22.417407989501953,45347.65234375,45.347822189331055,25347.65234375,45347.65234375,20000.0,2008,2008,889,890,19634.663608551025,346.6488016843796,22.086235780147383,0.3894930356004265,889,890,5909874999296.0,267.58181240681125,398.2526805696846,417.9,356.93,1255.5213631739573,1275.0,1230.0,1966,398.26893513310836,395.6720512820513,1255.5511811023623,1256.1538461538462,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama34b_s8192/monitor/g1_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama34b_s8192/phase_events/g1_n1.csv,1e-06,20260429T112339Z
llama34b_s8192,40.0,21.994155883789062,2,ok,,2026-04-29T11:51:25.789902Z,8192,8192,22016,bfloat16,2,1,1005,30.0,20.0,44.80204772949219,45261.078125,45.26123547554016,25261.078125,45261.078125,20000.0,1005,1005,444,445,19785.61937713623,173.85471946001053,44.56220580436088,0.39068476283148434,888,445,5909874999296.0,265.24158275475924,398.90012182741117,416.13,383.79,1243.9416243654823,1245.0,1230.0,1970,398.90818693693694,398.8723076923077,1243.962837837838,1242.6923076923076,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama34b_s8192/monitor/g2_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama34b_s8192/phase_events/g2_n1.csv,1e-06,20260429T112339Z
llama34b_s8192,60.0,21.994155883789062,3,ok,,2026-04-29T11:52:13.072359Z,8192,8192,22016,bfloat16,3,1,590,30.0,20.0,76.35660552978516,39740.0234375,39.74023079872131,19740.0234375,39740.0234375,20000.0,590,590,296,297,19843.532760620117,116.06630408763885,67.03896202912202,0.3907956366587167,888,297,5909874999296.0,264.467474752759,398.3550076335878,418.77,368.21,1241.0076335877864,1245.0,1215.0,1965,398.32072876447876,394.258,1241.0171332046332,1239.0,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama34b_s8192/monitor/g3_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama34b_s8192/phase_events/g3_n1.csv,1e-06,20260429T112339Z
llama34b_s8192,80.0,21.994155883789062,4,ok,,2026-04-29T11:52:54.506931Z,8192,8192,22016,bfloat16,4,1,509,30.0,20.0,88.4111328125,45703.984375,45.7042031288147,25703.984375,45703.984375,20000.0,509,509,222,223,19876.355407714844,87.14575991034508,89.53313246718398,0.39078816103293756,888,223,5909874999296.0,264.0307486823209,398.18732960325536,418.77,360.15,1238.8428280773144,1245.0,1215.0,1966,398.2158026776777,403.95,1238.8410285285283,1233.75,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama34b_s8192/monitor/g4_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama34b_s8192/phase_events/g4_n1.csv,1e-06,20260429T112339Z
llama34b_s8192,100.0,21.994155883789062,5,ok,,2026-04-29T11:53:41.915636Z,8192,8192,22016,bfloat16,5,1,403,30.0,20.0,111.72659301757812,45195.0859375,45.19518208503723,25195.0859375,45195.0859375,20000.0,403,403,178,179,19878.591468811035,69.9668479859829,111.67748016185975,0.390876245731748,890,179,5909874999296.0,264.5956459050886,398.77504834605594,416.45,370.25,1241.0916030534352,1260.0,1215.0,1965,398.75790772897517,397.99111111111114,1241.1046986721144,1236.6666666666667,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama34b_s8192/monitor/g5_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama34b_s8192/phase_events/g5_n1.csv,1e-06,20260429T112339Z
llama34b_s8192,150.0,21.994155883789062,7,ok,,2026-04-29T11:54:28.732621Z,8192,8192,22016,bfloat16,7,1,292,30.0,20.0,154.35980224609375,45623.4453125,45.623618364334106,25623.4453125,45623.4453125,20000.0,292,292,128,129,19945.391067504883,50.41561597585678,155.8233677148819,0.3908187284950138,896,129,5909874999296.0,265.4872988675693,398.9664223918575,406.36,388.74,1245.0,1245.0,1245.0,1965,398.967693359375,398.3385714285714,1245.0,1245.0,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama34b_s8192/monitor/g7_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama34b_s8192/phase_events/g7_n1.csv,1e-06,20260429T112339Z
llama34b_s8192,180.0,21.994155883789062,8,ok,,2026-04-29T11:55:16.100889Z,8192,8192,22016,bfloat16,8,1,255,30.0,20.0,176.62156677246094,45650.015625,45.650176763534546,25650.015625,45650.015625,20000.0,255,255,111,112,19816.10289001465,43.735040217638016,178.52344945959143,0.39049143051462515,888,112,5909874999296.0,264.83355624981664,398.476998982706,418.18,380.35,1242.4821973550356,1260.0,1230.0,1966,398.4767794264853,399.8025,1242.4827768945418,1239.375,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama34b_s8192/monitor/g8_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama34b_s8192/phase_events/g8_n1.csv,1e-06,20260429T112339Z
llama34b_s8192,210.0,21.994155883789062,10,ok,,2026-04-29T11:56:03.335582Z,8192,8192,22016,bfloat16,10,1,205,30.0,20.0,220.3750457763672,45728.78125,45.72888708114624,25728.78125,45728.78125,20000.0,205,205,89,90,19841.68016052246,35.151776015758514,222.9402265227243,0.3905752890639835,890,90,5909874999296.0,265.08787092730466,398.21941984732825,423.66,369.93,1243.8473282442749,1260.0,1215.0,1965,398.2453668973918,401.145,1243.8967700594471,1245.0,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama34b_s8192/monitor/g10_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama34b_s8192/phase_events/g10_n1.csv,1e-06,20260429T112339Z
llama34b_s8192,240.0,21.994155883789062,11,ok,,2026-04-29T11:56:50.651035Z,8192,8192,22016,bfloat16,11,1,186,30.0,20.0,242.3521270751953,45605.71484375,45.605872631073,25605.71484375,45605.71484375,20000.0,186,186,81,82,19836.91372680664,31.985664129257202,244.90016946674865,0.39006907474703906,891,82,5909874999296.0,265.44948961777897,397.7668413021363,424.66,370.52,1246.5564598168871,1260.0,1215.0,1966,397.7407040168187,397.566,1246.5824610842726,1248.0,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama34b_s8192/monitor/g11_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama34b_s8192/phase_events/g11_n1.csv,1e-06,20260429T112339Z
llama34b_s8192,270.0,21.994155883789062,12,ok,,2026-04-29T11:57:37.847703Z,8192,8192,22016,bfloat16,12,1,170,30.0,20.0,264.80230712890625,45478.48828125,45.47860026359558,25478.48828125,45478.48828125,20000.0,170,170,74,75,19766.457489013672,29.241311997175217,267.11429039207667,0.3898841599623362,888,75,5909874999296.0,265.4987117591356,398.20149618320613,414.42,351.77,1246.1297709923665,1260.0,1215.0,1965,398.253701008701,0.0,1246.2136174636173,0.0,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama34b_s8192/monitor/g12_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama34b_s8192/phase_events/g12_n1.csv,1e-06,20260429T112339Z
llama34b_s8192,300.0,21.994155883789062,14,ok,,2026-04-29T11:58:24.922993Z,8192,8192,22016,bfloat16,14,1,146,30.0,20.0,308.3683776855469,45464.2578125,45.464406967163086,25464.2578125,45464.2578125,20000.0,146,146,64,65,19880.25750732422,25.334784030914307,310.6290235519409,0.3897659081679124,896,65,5909874999296.0,266.3571132022992,398.30999491353,415.0,376.86,1250.2187182095627,1260.0,1230.0,1966,398.2711144153226,398.26,1250.1857358870968,1255.0,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama34b_s8192/monitor/g14_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama34b_s8192/phase_events/g14_n1.csv,1e-06,20260429T112339Z
