unit_index,cuda_start_ms,cuda_end_ms,cuda_duration_ms,monitor_start_s,monitor_end_s,tflops_s
238,7428.9091796875,7458.57763671875,29.668352127075195,9.430273887634279,9.459942344665528,296.4806735653082
239,7458.58056640625,7488.24658203125,29.666303634643555,9.459945274353029,9.489611289978027,296.5011458972646
240,7488.2509765625,7517.9306640625,29.679616928100586,9.489615684509278,9.519295372009278,296.368145300416
241,7517.93359375,7547.61328125,29.679616928100586,9.519298301696777,9.548977989196779,296.368145300416
242,7547.6162109375,7577.294921875,29.678592681884766,9.548980918884277,9.578659629821777,296.37837334439934
243,7577.298828125,7606.974609375,29.675519943237305,9.578663536071778,9.608339317321779,296.4090617125825
244,7606.978515625,7636.66015625,29.681663513183594,9.608343223571778,9.638024864196776,296.3477103734793
245,7636.6630859375,7666.3369140625,29.673471450805664,9.638027793884277,9.667701622009277,296.4295241556302
246,7666.33984375,7696.01123046875,29.671424865722656,9.667704551696778,9.697375938415528,296.4499703676016
247,7696.01513671875,7725.6806640625,29.665279388427734,9.697379844665527,9.727045372009277,296.511383123508
248,7725.6845703125,7755.357421875,29.672447204589844,9.727049278259276,9.756722129821778,296.43975643665107
249,7755.3603515625,7785.0234375,29.663232803344727,9.756725059509277,9.786388145446777,296.5318406298649
250,7785.0263671875,7814.69580078125,29.669376373291016,9.786391075134278,9.816060508728027,296.47043845944887
251,7814.69921875,7844.380859375,29.681663513183594,9.816063926696778,9.845745567321778,296.3477103734793
252,7844.384765625,7874.05908203125,29.674495697021484,9.845749473571777,9.875423789978028,296.4192925809651
253,7874.0625,7903.73681640625,29.674495697021484,9.875427207946778,9.905101524353027,296.4192925809651
254,7903.73974609375,7933.4091796875,29.669376373291016,9.905104454040528,9.934773887634277,296.47043845944887
255,7933.412109375,7963.07763671875,29.665279388427734,9.934776817321778,9.964442344665528,296.511383123508
256,7963.08154296875,7992.74609375,29.664255142211914,9.964446250915527,9.994110801696777,296.5216210566924
257,7992.75,8022.41552734375,29.665279388427734,9.994114707946778,10.023780235290527,296.511383123508
258,8022.41845703125,8052.08984375,29.671424865722656,10.023783164978028,10.053454551696777,296.4499703676016
259,8052.09375,8081.767578125,29.673471450805664,10.053458457946777,10.083132286071777,296.4295241556302
260,8081.7705078125,8111.455078125,29.684736251831055,10.083135215759278,10.112819786071777,296.31703470720333
261,8111.45849609375,8141.14013671875,29.681663513183594,10.112823204040527,10.142504844665527,296.3477103734793
