Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MB/s),SrcMemKd,DstMemKd,Device,Ctx,GreenCtx,Strm,Name
8300631855,2624,6818,,,,,,,,,,0.008,3121.947,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8300635567,15840515,6822,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8316490225,15766916,6858,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8332258325,2816,6867,,,,,,,,,,0.008,2909.086,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8332262293,15842307,6871,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8348118936,15766275,6907,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8363886235,2784,6916,,,,,,,,,,0.008,2942.525,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8363890011,15838531,6920,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8379742206,15765347,6956,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8395508641,2624,6965,,,,,,,,,,0.008,3121.947,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8395512417,15841091,6969,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8411367812,15766756,7005,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8427136104,2624,7014,,,,,,,,,,0.008,3121.947,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8427139848,15845219,7018,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8442999339,15767267,7054,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8458768110,2624,7063,,,,,,,,,,0.008,3121.947,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8458771950,15839715,7067,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8474625041,15767299,7103,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8490393716,2624,7112,,,,,,,,,,0.008,3121.947,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8490397524,15843619,7116,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8506255415,15766371,7152,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8522023066,2784,7161,,,,,,,,,,0.008,2942.525,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8522026874,15838435,7165,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8537879549,15767748,7201,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8553648737,2656,7210,,,,,,,,,,0.008,3084.337,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8553652481,15842979,7214,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8569508804,15766755,7250,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8585276647,2624,7259,,,,,,,,,,0.008,3121.947,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8585281383,15842339,7263,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8601137930,15767043,7299,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8616906061,2624,7308,,,,,,,,,,0.008,3121.947,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8616909805,15839459,7312,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8632763600,15765955,7348,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8648530899,2592,7357,,,,,,,,,,0.008,3160.490,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8648534675,15837763,7361,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8664386774,15767652,7397,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8680155418,2656,7406,,,,,,,,,,0.008,3084.337,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8680159162,15844227,7410,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8696017629,15766659,7446,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8711785568,2624,7455,,,,,,,,,,0.008,3121.947,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8711790368,15836483,7459,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8727641059,15766051,7495,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8743408678,2656,7504,,,,,,,,,,0.008,3084.337,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8743412486,15841347,7508,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8759268233,15766980,7544,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8775036333,2720,7553,,,,,,,,,,0.008,3011.764,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8775040141,15839459,7557,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8790894415,15766148,7593,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8806661875,2624,7602,,,,,,,,,,0.008,3121.947,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8806665587,15837859,7606,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8822517654,15766627,7642,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8838285625,2624,7651,,,,,,,,,,0.008,3121.947,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8838290329,15836451,7655,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8854140956,15766691,7691,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8869909215,2624,7700,,,,,,,,,,0.008,3121.947,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8869912991,15840739,7704,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8885768418,15767780,7740,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8901537350,2624,7749,,,,,,,,,,0.008,3121.947,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8901541126,15836291,7753,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8917390857,15766115,7789,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8933158476,2624,7798,,,,,,,,,,0.008,3121.947,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8933162220,15841507,7802,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8949018319,15765379,7838,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8964785234,2624,7847,,,,,,,,,,0.008,3121.947,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8964790258,15836067,7851,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8980640661,15766531,7887,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
8996408312,2624,7896,,,,,,,,,,0.008,3121.947,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
8996412120,15839971,7900,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9012265691,15767332,7936,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9028034143,2656,7945,,,,,,,,,,0.008,3084.337,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9028037951,15840003,7949,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9043891522,15767331,7985,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9059660037,2816,7994,,,,,,,,,,0.008,2909.086,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9059664005,15846691,7998,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9075525128,15767235,8034,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9091293867,2624,8043,,,,,,,,,,0.008,3121.947,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9091298603,15837731,8047,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9107149934,15767844,8083,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9122919090,2624,8092,,,,,,,,,,0.008,3121.947,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9122922866,15842338,8096,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9138779444,15765636,8132,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9154546264,2720,8141,,,,,,,,,,0.008,3011.764,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9154550040,15837411,8145,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9170401915,15765891,8181,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9186168990,2848,8190,,,,,,,,,,0.008,2876.400,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9186172926,15844803,8194,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9202031105,15767715,8230,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9217799812,2752,8239,,,,,,,,,,0.008,2976.743,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9217804612,15838787,8243,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9233657607,15769124,8279,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9249427915,2720,8288,,,,,,,,,,0.008,3011.764,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9249431691,15841443,8292,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9265287437,15766148,8328,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9281055185,2720,8337,,,,,,,,,,0.008,3011.764,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9281058961,15835875,8341,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9296908532,15766851,8377,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9312676727,2720,8386,,,,,,,,,,0.008,3011.764,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9312680695,15840099,8390,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9328535034,15765987,8426,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9344302333,2720,8435,,,,,,,,,,0.008,3011.764,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9344307069,15837507,8439,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9360158848,15767428,8475,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9375927780,2720,8484,,,,,,,,,,0.008,3011.764,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9375931556,15839267,8488,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9391784327,15767203,8524,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9407553098,2720,8533,,,,,,,,,,0.008,3011.764,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9407556906,15837763,8537,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9423409005,15766403,8573,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9439176432,2816,8582,,,,,,,,,,0.008,2909.086,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9439180368,15839747,8586,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9455034547,15767012,8622,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9470802838,2752,8631,,,,,,,,,,0.008,2976.743,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9470807638,15840067,8635,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9486661145,15767748,8671,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9502429949,2752,8680,,,,,,,,,,0.008,2976.743,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9502433757,15840451,8684,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9518288352,15766403,8720,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9534055875,2720,8729,,,,,,,,,,0.008,3011.764,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9534059683,15835075,8733,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9549909030,15766883,8769,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9565677225,2752,8778,,,,,,,,,,0.008,2976.743,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9565681001,15841827,8782,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9581536652,15767556,8818,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9597305328,2720,8827,,,,,,,,,,0.008,3011.764,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9597310064,15837283,8831,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9613161586,15768836,8867,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9628931894,2720,8876,,,,,,,,,,0.008,3011.764,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9628935670,15845315,8880,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9644795225,15767555,8916,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9660564348,2720,8925,,,,,,,,,,0.008,3011.764,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9660568124,15838051,8929,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9676420479,15767843,8965,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9692189922,2720,8974,,,,,,,,,,0.008,3011.764,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9692193634,15844035,8978,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9708052037,15766276,9014,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9723819849,2720,9023,,,,,,,,,,0.008,3011.764,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9723824649,15836035,9027,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9739675307,15768804,9063,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9755445231,2752,9072,,,,,,,,,,0.008,2976.743,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9755449039,15842691,9076,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9771306226,15767171,9112,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9787075061,2816,9121,,,,,,,,,,0.008,2909.086,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9787079061,15841827,9125,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9802935576,15768195,9161,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9818705371,2912,9170,,,,,,,,,,0.008,2813.182,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9818709339,15844707,9174,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9834568350,15767620,9210,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9850337026,2720,9219,,,,,,,,,,0.008,3011.764,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
9850341762,15838819,9223,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
9866194724,15767812,9259,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
